eventId,expandedMinute,id,isTouch,minute,qualifiers,satisfiedEventsTypes,second,teamId,x,y,outcomeType_displayName,outcomeType_value,period_displayName,period_value,type_displayName,type_value,endX,endY,playerId,blockedX,blockedY,goalMouthY,goalMouthZ,isShot,relatedEventId,relatedPlayerId,cardType_displayName,cardType_value,isGoal,$idx,$len,field,satisfiers,text,minuteInfo_expandedMinute,minuteInfo_extraTime,minuteInfo_isEndOfPeriod,minuteInfo_minute,minuteInfo_minuteString,minuteInfo_period,type_$idx,type_$len,Assist,cardType_$idx,cardType_$len
40.0,2,61191486.0,False,2,"[{'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '19'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[197, 199]",58.0,13,40.2,45.8,Unsuccessful,0,FirstHalf,1,Aerial,44,,,6292.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,2,1354188834.0,True,2,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '59.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '19.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '23.2'}]","[90, 118, 116, 29, 138, 35, 37, 215, 217]",59.0,27,57.0,53.4,Successful,1,FirstHalf,1,Pass,1,59.8,19.6,25832.0,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,3,1743615521.0,True,3,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '63.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '37.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.3'}]","[90, 119, 28, 138, 35, 36, 215, 217]",0.0,27,60.4,22.8,Unsuccessful,0,FirstHalf,1,Pass,1,63.9,37.0,9795.0,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,3,1162717619.0,False,3,[],[92],0.0,13,40.4,64.6,Successful,1,FirstHalf,1,BallRecovery,49,,,4522.0,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,3,1062966260.0,True,3,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '72.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '48.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.0'}]","[90, 116, 29, 35, 36, 215, 217]",1.0,13,40.4,64.6,Successful,1,FirstHalf,1,Pass,1,48.4,72.6,4522.0,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,3,564824188.0,False,3,"[{'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '43'}]",[54],4.0,27,55.1,40.4,Unsuccessful,0,FirstHalf,1,Challenge,45,,,25832.0,,,,,,,,,,,,,,,,,,,,,,,,,,
43.0,3,1498153782.0,True,3,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '22'}, {'type': {'displayName': 'Offensive', 'value': 286}}]","[90, 53]",4.0,13,44.9,59.6,Successful,1,FirstHalf,1,TakeOn,3,,,25244.0,,,,,,,,,,,,,,,,,,,,,,,,,,
44.0,3,42787209.0,True,3,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '6.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '49.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '53.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.2'}]","[90, 118, 116, 29, 35, 37, 215, 217]",6.0,13,51.1,58.4,Successful,1,FirstHalf,1,Pass,1,53.8,49.7,25244.0,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,3,34079769.0,True,3,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '46.6'}, {'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '49.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 116, 29, 34, 215, 217]",7.0,13,53.8,49.7,Successful,1,FirstHalf,1,Pass,1,46.6,49.7,4522.0,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0,3,922195498.0,True,3,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.5'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '74.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '42.4'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '4.4'}]","[90, 118, 116, 123, 126, 204, 35, 37, 216, 217]",8.0,13,46.6,49.7,Successful,1,FirstHalf,1,Pass,1,74.3,4.4,69738.0,,,,,,,,,,,,,,,,,,,,,,,,,,
47.0,3,1329366224.0,True,3,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '45.5'}, {'type': {'displayName': 'Cross', 'value': 2}}, {'type': {'displayName': 'ShotAssist', 'value': 210}}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '91.0'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '30.1'}, {'type': {'displayName': 'KeyPass', 'value': 11113}}]","[90, 118, 122, 123, 124, 39, 40, 35, 36, 216, 217]",12.0,13,75.7,8.0,Successful,1,FirstHalf,1,Pass,1,91.0,45.5,26820.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,3,1601318843.0,False,3,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '48'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[197, 199]",14.0,27,9.4,54.2,Unsuccessful,0,FirstHalf,1,Aerial,44,,,25241.0,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,3,2080077889.0,False,3,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '23'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Offensive', 'value': 286}}]","[196, 198]",14.0,13,90.6,45.8,Successful,1,FirstHalf,1,Aerial,44,,,13796.0,,,,,,,,,,,,,,,,,,,,,,,,,,
49.0,3,939769077.0,True,3,"[{'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'Head', 'value': 15}}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'LowCentre', 'value': 78}}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '49.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '51.8'}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '3.8'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '24'}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '96.9'}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '47'}, {'type': {'displayName': 'BoxCentre', 'value': 17}}]","[90, 8, 9, 1, 3, 13]",15.0,13,90.7,45.7,Successful,1,FirstHalf,1,SavedShot,15,,,13796.0,96.9,49.5,51.8,3.8,True,47.0,26820.0,,,,,,,,,,,,,,,,,,,
24.0,3,679043770.0,True,3,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Hands', 'value': 182}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '49'}, {'type': {'displayName': 'DivingSave', 'value': 179}}, {'type': {'displayName': 'KeeperSaveInTheBox', 'value': 11115}}]","[90, 112, 111, 82, 76, 78, 80]",15.0,27,4.6,49.3,Successful,1,FirstHalf,1,Save,10,,,10133.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,3,30709067.0,True,3,[],"[90, 92]",18.0,27,4.6,49.3,Successful,1,FirstHalf,1,KeeperPickup,52,,,10133.0,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,3,656924250.0,True,3,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '64.2'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '5.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '68.1'}]","[90, 119, 127, 35, 37, 215, 217]",35.0,27,5.4,48.2,Unsuccessful,0,FirstHalf,1,Pass,1,64.2,5.8,10133.0,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0,3,805718868.0,False,3,[],[92],37.0,13,37.1,96.3,Successful,1,FirstHalf,1,BallRecovery,49,,,69738.0,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0,3,1890851373.0,True,3,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '45.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '97.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.1'}]","[90, 116, 29, 35, 36, 215, 217]",37.0,13,37.1,96.5,Successful,1,FirstHalf,1,Pass,1,45.5,97.2,69738.0,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0,3,1995115619.0,True,3,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '98.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '42.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '2.6'}, {'type': {'displayName': 'LayOff', 'value': 156}}]","[90, 116, 29, 34, 36, 215, 217]",38.0,13,43.0,94.4,Successful,1,FirstHalf,1,Pass,1,42.3,98.1,25244.0,,,,,,,,,,,,,,,,,,,,,,,,,,
53.0,3,1064026221.0,True,3,"[{'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '27'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 69]",38.0,13,46.5,97.3,Successful,1,FirstHalf,1,Dispossessed,50,,,69738.0,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,3,2125471057.0,True,3,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '53'}]","[90, 142]",38.0,27,53.5,2.7,Successful,1,FirstHalf,1,Tackle,7,,,91434.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,3,898543797.0,True,3,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.1'}, {'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '1.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '50.6'}]","[90, 118, 116, 29, 34, 36, 215, 217]",40.0,27,60.4,1.5,Successful,1,FirstHalf,1,Pass,1,50.6,1.7,9795.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,3,339016874.0,False,3,[],[92],42.0,27,49.5,2.0,Successful,1,FirstHalf,1,BallRecovery,49,,,91434.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,3,1501358238.0,True,3,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '42.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '9.1'}]","[90, 116, 29, 34, 36, 215, 217]",43.0,27,51.6,2.2,Successful,1,FirstHalf,1,Pass,1,42.8,9.1,91434.0,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0,3,1393391584.0,True,3,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '32.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '66.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '29.0'}, {'type': {'displayName': 'Longball', 'value': 1}}]","[90, 118, 116, 126, 35, 36, 215, 217]",47.0,27,43.5,9.1,Successful,1,FirstHalf,1,Pass,1,66.5,32.8,27349.0,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,3,1451664299.0,True,3,"[{'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '54'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 69]",50.0,27,67.2,27.4,Successful,1,FirstHalf,1,Dispossessed,50,,,31376.0,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0,3,722624951.0,True,3,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '32'}]","[90, 142]",50.0,13,32.8,72.6,Successful,1,FirstHalf,1,Tackle,7,,,30051.0,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0,3,840382770.0,False,3,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '65.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '6.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.6'}, {'type': {'displayName': 'ThrowIn', 'value': 107}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]","[211, 35, 36, 215]",58.0,27,57.4,0.0,Successful,1,FirstHalf,1,Pass,1,65.4,6.1,91434.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,1634253211.1,False,4,[],[60],,13,83.4,49.1,Unsuccessful,0,FirstHalf,1,OffsideGiven,10000,,,13796.0,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0,4,690410282.0,True,4,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]","[90, 68]",0.0,27,66.1,4.2,Unsuccessful,0,FirstHalf,1,BallTouch,61,,,9795.0,,,,,,,,,,,,,,,,,,,,,,,,,,
56.0,4,1555100229.0,False,4,[],[92],2.0,13,36.8,83.5,Successful,1,FirstHalf,1,BallRecovery,49,,,69738.0,,,,,,,,,,,,,,,,,,,,,,,,,,
57.0,4,444380266.0,True,4,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '46.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '59.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 116, 29, 35, 37, 215, 217]",3.0,13,36.8,80.5,Successful,1,FirstHalf,1,Pass,1,46.4,59.9,69738.0,,,,,,,,,,,,,,,,,,,,,,,,,,
58.0,4,1102087136.0,True,4,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '48.1'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '77.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 117, 119, 28, 123, 35, 36, 215, 217]",4.0,13,46.4,59.9,Unsuccessful,0,FirstHalf,1,Pass,1,48.1,77.0,26820.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,4,570847366.0,True,4,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '8.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '17.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '62.4'}]","[90, 119, 28, 35, 37, 215, 217]",7.0,27,54.5,18.5,Unsuccessful,0,FirstHalf,1,Pass,1,62.4,17.1,33590.0,,,,,,,,,,,,,,,,,,,,,,,,,,
59.0,4,973283804.0,False,4,[],[92],8.0,13,41.9,80.3,Successful,1,FirstHalf,1,BallRecovery,49,,,69738.0,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,4,1440762740.0,True,4,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '8.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '90.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '46.5'}]","[90, 116, 29, 35, 36, 215, 217]",9.0,13,41.9,80.3,Successful,1,FirstHalf,1,Pass,1,46.5,90.3,69738.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0,4,1039433639.0,False,4,[],[61],10.0,27,29.5,54.8,Successful,1,FirstHalf,1,OffsideProvoked,55,,,25241.0,,,,,,,,,,,,,,,,,,,,,,,,,,
61.0,4,1634253211.0,True,4,"[{'type': {'displayName': 'PlayerCaughtOffside', 'value': 7}, 'value': '13796'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '49.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '83.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 216]",10.0,13,46.8,88.7,Successful,1,FirstHalf,1,OffsidePass,2,83.4,49.1,25244.0,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0,4,1219334840.0,True,4,"[{'type': {'displayName': 'IndirectFreekickTaken', 'value': 241}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '88.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '66.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.6'}, {'type': {'displayName': 'FreekickTaken', 'value': 5}}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '54.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]","[90, 118, 116, 126, 131, 35, 36, 215, 217]",37.0,27,22.5,45.1,Successful,1,FirstHalf,1,Pass,1,66.4,88.9,10133.0,,,,,,,,,,,,,,,,,,,,,,,,,,
40.0,4,2110622730.0,True,4,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '69.1'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '64.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.0'}]","[90, 118, 116, 29, 138, 204, 35, 37, 216, 217]",40.0,27,66.4,88.9,Successful,1,FirstHalf,1,Pass,1,69.1,64.2,25832.0,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,4,1620712551.0,True,4,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '21.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '66.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '30.0'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.7'}]","[90, 118, 116, 29, 123, 34, 37, 215, 217]",42.0,27,67.5,61.1,Successful,1,FirstHalf,1,Pass,1,66.3,30.0,31376.0,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,4,1941489901.0,True,4,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '62.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '43.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 118, 116, 29, 34, 36, 215, 217]",43.0,27,66.4,31.0,Successful,1,FirstHalf,1,Pass,1,62.2,43.1,9795.0,,,,,,,,,,,,,,,,,,,,,,,,,,
43.0,4,1030191547.0,True,4,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '5.8'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '25.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '62.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]","[90, 118, 116, 29, 123, 35, 37, 215, 217]",45.0,27,62.2,43.1,Successful,1,FirstHalf,1,Pass,1,62.3,5.8,33590.0,,,,,,,,,,,,,,,,,,,,,,,,,,
44.0,4,601303410.0,True,4,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '3.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '5.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '72.4'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",49.0,27,67.4,6.4,Successful,1,FirstHalf,1,Pass,1,72.4,3.1,91434.0,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,4,73218592.0,True,4,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '23.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '84.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.5'}]","[90, 119, 28, 35, 36, 216, 217]",55.0,27,73.5,13.8,Unsuccessful,0,FirstHalf,1,Pass,1,84.7,23.6,9795.0,,,,,,,,,,,,,,,,,,,,,,,,,,
63.0,4,1026140501.0,True,4,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 100, 101, 55]",56.0,13,15.3,76.1,Successful,1,FirstHalf,1,Interception,8,,,23072.0,,,,,,,,,,,,,,,,,,,,,,,,,,
64.0,4,338002320.0,True,4,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '75.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '22.8'}]","[90, 116, 29, 35, 37, 214, 217]",57.0,13,15.1,76.1,Successful,1,FirstHalf,1,Pass,1,22.8,75.6,23072.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1066.0,4,1974398443.0,False,4,[],[92],58.0,13,21.1,79.3,Successful,1,FirstHalf,1,BallRecovery,49,,,4522.0,,,,,,,,,,,,,,,,,,,,,,,,,,
65.0,4,815082094.0,True,4,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '32.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '53.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '92.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.4'}, {'type': {'displayName': 'Longball', 'value': 1}}]","[90, 119, 123, 127, 35, 36, 215, 217]",59.0,13,24.8,73.9,Unsuccessful,0,FirstHalf,1,Pass,1,53.8,92.4,4522.0,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0,5,178278144.0,True,5,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 100, 55]",1.0,27,44.4,5.0,Successful,1,FirstHalf,1,Interception,8,,,27349.0,,,,,,,,,,,,,,,,,,,,,,,,,,
47.0,5,600450190.0,False,5,[],[92],3.0,27,51.6,9.2,Successful,1,FirstHalf,1,BallRecovery,49,,,33590.0,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,5,216648838.0,True,5,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '37.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '34.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '20.6'}]","[90, 116, 29, 34, 36, 215, 217]",4.0,27,46.9,14.3,Successful,1,FirstHalf,1,Pass,1,34.6,37.9,33590.0,,,,,,,,,,,,,,,,,,,,,,,,,,
